NOME,ANO,FASE,IAA,IAN,IDA,IEG,IPP,IPS,IPV,INDE,PEDRA
ALUNO-1034,2024,2B,"7,5",10,"7,5","8,1","7,7","7,5","8,2","8,033366667",Topázio
ALUNO-491,2024,2B,"7,5",5,"5,3","9,0","7,1","7,5","7,2","6,995247619",Agata
ALUNO-1027,2024,2B,"9,5",10,"5,3","10,0","7,9","7,5","8,4","8,220866667",Topázio
ALUNO-1023,2024,2B,"9,5",10,"9,5","9,5","9,0","9,4","9,6","9,498580952",Topázio
ALUNO-686,2024,2C,"8,0",10,"7,3","8,8","8,4","6,9","7,5","8,040259524",Topázio
ALUNO-480,2024,2C,"6,3",10,"5,0","8,1","7,8","7,5","7,4","7,260202381",Ametista
ALUNO-1459,2024,2C,"8,0",5,"3,8","8,3","7,5","7,5","7,3","6,665390476",Agata
ALUNO-1460,2024,2C,"9,5",10,"3,3","7,5","6,9","7,5","6,3","6,784805263",Agata
ALUNO-1017,2024,2C,"9,5",10,"5,0","7,8","7,2","6,3","7,4","7,345521429",Ametista
ALUNO-499,2024,2C,"8,5",10,"4,8","9,0","7,2","7,5","7,5","7,57947381",Ametista
ALUNO-514,2024,2C,"9,0",10,"3,0","7,6","5,6","4,4","6,0","6,219580952",Agata
ALUNO-1461,2024,2C,"10,0",5,"2,8","9,3","7,5","7,5","7,3","6,871961905",Agata
ALUNO-1462,2024,2D,"8,5",5,"6,5","10,0","8,1","7,5","7,1","7,624366667",Ametista
ALUNO-1463,2024,2D,"8,5",10,"10,0","9,7","9,1","7,5","8,1","9,074561111",Topázio
ALUNO-1464,2024,2D,"8,0",5,"6,3","7,8","9,1","7,5","7,6","7,288424359",Ametista
ALUNO-687,2024,2D,"7,5",10,"7,3","9,2","8,8","7,5","8,0","8,273984461",Topázio
ALUNO-1030,2024,2D,"7,4",10,"8,0","8,3","7,8","4,4","7,6","7,740191604",Ametista
ALUNO-1465,2024,2D,"7,4",5,"5,8","8,8","8,8","7,5","7,8","7,334466667",Ametista
ALUNO-522,2024,2D,"8,0",10,"9,0","9,5","8,4","7,5","7,9","8,677711905",Topázio
ALUNO-501,2024,2D,"7,0",10,"8,8","8,0","8,4","7,5","8,2","8,277947494",Topázio
ALUNO-1466,2024,2D,"10,0",10,"7,5","7,4","8,8","7,5","8,1","8,21372381",Topázio
ALUNO-502,2024,2D,"9,0",10,"8,0","9,8","9,1","3,8","8,8","8,502330952",Topázio
ALUNO-1467,2024,2D,"9,0",10,"9,3","9,0","8,8","7,5","8,3","8,836711278",Topázio
ALUNO-1468,2024,2D,"8,5",10,"7,0","9,0","8,4","7,5","7,4","8,128102882",Topázio
ALUNO-527,2024,2D,"9,0",10,"6,0","10,0","8,1","7,5","7,4","8,140366667",Topázio
ALUNO-1469,2024,2D,"8,5",5,"4,8","9,4","8,8","7,5","8,2","7,459755556",Ametista
ALUNO-1470,2024,2G,"8,0",5,"5,0","6,4","6,9","6,3","5,4","5,967421532",Quartzo
ALUNO-1471,2024,2G,"10,0",5,"7,5","7,2","7,7","7,5","7,2","7,404455435",Ametista
ALUNO-710,2024,2G,"9,2",5,"6,8","8,2","7,7","5,6","6,5","7,036624134",Ametista
ALUNO-1472,2024,2G,"8,5",10,"8,8","10,0","8,0","7,5","8,1","8,773575",Topázio
ALUNO-837,2024,2G,"7,5",10,"6,8","9,8","7,0","6,9","7,6","7,964846739",Ametista
ALUNO-549,2024,2G,"10,0",5,"5,8","7,2","6,4","6,3","5,9","6,539818789",Agata
ALUNO-571,2024,2G,"7,0",5,"5,3","8,7","7,0","4,4","5,8","6,296455435",Agata
ALUNO-731,2024,2G,"9,5",5,"2,5","4,2","5,8","4,4","4,8","4,770487338",Quartzo
ALUNO-706,2024,2G,"0,0",10,"3,3","7,1","7,7","6,3","7,0","5,870196429",Quartzo
ALUNO-707,2024,2G,"7,9",5,"6,5","7,7","6,4","4,4","6,4","6,497561842",Agata
ALUNO-1044,2024,2G,"7,5",10,"7,0","9,5","7,2","7,5","7,2","7,966711905",Ametista
ALUNO-1054,2024,2G,"9,5",5,"6,3","7,3","7,2","7,5","6,8","6,985788509",Agata
ALUNO-721,2024,2G,"9,0",10,"8,3","9,5","8,8","8,1","8,8","8,898602692",Topázio
ALUNO-1473,2024,2G,"9,5",5,"5,3","8,4","6,6","5,6","6,4","6,689320601",Agata
ALUNO-735,2024,2H,"8,0",5,"8,0","9,8","7,7","6,3","7,7","7,788846739",Ametista
ALUNO-712,2024,2H,"7,5",5,"6,8","6,0","6,6","5,6","6,0","6,223637371",Agata
ALUNO-1103,2024,2H,"8,5",10,"7,3","7,8","7,5","7,5","7,5","7,861995031",Ametista
ALUNO-570,2024,2H,"8,0",5,"6,8","8,0","7,2","5,6","6,4","6,813364079",Agata
ALUNO-713,2024,2H,"8,0",10,"6,8","7,5","7,0","7,5","6,8","7,467500983",Ametista
ALUNO-714,2024,2H,"0,0",5,"4,0","6,9","7,7","6,3","7,0","5,465366201",Quartzo
ALUNO-737,2024,2H,"8,5",10,"9,3","8,7","7,5","6,9","8,0","8,469548861",Topázio
ALUNO-1474,2024,2H,"8,0",10,"7,5","8,0","6,7","5,6","6,3","7,384207505",Ametista
ALUNO-1036,2024,2H,"10,0",10,"7,0","9,1","7,7","7,5","7,7","8,284130383",Topázio
ALUNO-576,2024,2H,"8,5",10,"9,3","10,0","7,8","7,5","8,5","8,93195",Topázio
ALUNO-577,2024,2H,"8,5",5,"8,0","5,8","6,6","5,6","6,5","6,62915911",Agata
ALUNO-580,2024,2H,"9,0",5,"9,3","8,9","7,0","7,5","7,2","7,928152122",Ametista
ALUNO-581,2024,2H,"7,4",5,"8,8","8,2","6,6","5,6","6,2","7,083301553",Ametista
ALUNO-841,2024,2H,"10,0",5,"3,3","6,3","7,0","7,5","5,8","6,035771224",Agata
ALUNO-730,2024,2I,"8,0",10,"9,5","7,2","9,2","6,9","8,7","8,469255556",Topázio
ALUNO-855,2024,2I,"9,0",10,"8,5","10,0","7,5","7,5","7,4","8,578533333",Topázio
ALUNO-820,2024,2I,"10,0",10,"6,3","6,6","8,3","7,5","6,4","7,426572549",Ametista
ALUNO-715,2024,2I,"9,0",10,"2,8","5,3","5,0","3,8","4,7","5,309825313",Quartzo
ALUNO-1038,2024,2I,"8,0",10,"8,5","7,5","7,5","7,5","7,3","7,964638597",Ametista
ALUNO-1475,2024,2I,"9,0",10,"5,0","8,1","7,5","7,5","7,0","7,413901754",Ametista
ALUNO-1039,2024,2I,"8,0",5,"7,3","9,7","7,5","7,5","6,8","7,549644444",Ametista
ALUNO-745,2024,2I,"9,0",10,"8,5","10,0","7,5","6,3","8,2","8,6102",Topázio
ALUNO-718,2024,2I,"10,0",10,"9,5","9,5","7,5","5,6","7,9","8,705811111",Topázio
ALUNO-1040,2024,2I,"9,5",5,"8,3","8,5","7,5","7,5","7,3","7,7642",Ametista
ALUNO-746,2024,2I,"8,5",10,"8,0","7,4","7,5","7,5","7,3","7,903311111",Ametista
ALUNO-1069,2024,2K,"9,0",10,"6,3","7,1","8,1","7,5","7,8","7,678917391",Ametista
ALUNO-1476,2024,2K,"9,5",10,"8,5","10,0","8,4","5,6","8,8","8,80795",Topázio
ALUNO-827,2024,2K,"10,0",10,"7,3","9,8","7,7","5,0","7,9","8,248346739",Topázio
ALUNO-1477,2024,2K,"8,0",10,"5,0","8,0","6,4","7,5","6,3","7,051498913",Ametista
ALUNO-762,2024,2K,"10,0",5,"3,8","6,4","6,6","6,3","5,8","5,967732609",Quartzo
ALUNO-778,2024,2K,"10,0",10,"7,0","8,1","7,5","7,5","7,7","8,075413959",Topázio
ALUNO-591,2024,2K,"7,4",5,"7,5","7,9","5,8","6,3","6,5","6,836033696",Agata
ALUNO-1478,2024,2K,"8,0",10,"4,3","6,7","6,9","6,3","7,1","6,721033333",Agata
ALUNO-829,2024,2K,"9,5",10,"8,0","9,8","8,9","9,4","9,2","9,171825",Topázio
ALUNO-1479,2024,2K,"8,5",10,"4,3","6,2","7,2","7,5","6,0","6,615766239",Agata
ALUNO-1480,2024,2K,"8,5",5,"5,5","8,9","7,2","7,5","7,0","7,09445",Ametista
ALUNO-438,2024,2K,"9,2",5,"8,3","8,7","8,0","7,5","7,9","7,930283696",Ametista
ALUNO-607,2024,2K,"8,5",10,"7,0","7,5","7,2","7,5","7,2","7,648602174",Ametista
ALUNO-1481,2024,2K,"8,5",5,"4,8","8,8","6,9","7,5","6,8","6,860721739",Agata
ALUNO-1482,2024,2K,"8,5",5,"0,0","5,0","7,5","7,5","6,9","5,2257",Quartzo
ALUNO-1483,2024,2K,"9,5",10,"6,5","7,9","5,8","7,5","5,7","7,311433696",Ametista
ALUNO-1484,2024,2L,"9,0",5,"7,0","10,0","7,5","6,3","7,9","7,7542",Ametista
ALUNO-1485,2024,2L,"9,0",5,"5,0","7,7","7,5","5,6","7,4","6,738687578",Agata
ALUNO-1486,2024,2L,"8,0",10,"5,8","5,4","7,9","6,3","7,1","6,86547451",Agata
ALUNO-597,2024,2L,"9,0",10,"6,0","9,3","7,5","7,5","6,9","7,843291097",Ametista
ALUNO-624,2024,2L,"8,0",10,"4,0","8,2","7,9","7,5","7,2","7,229425673",Ametista
ALUNO-1487,2024,2L,"10,0",5,"8,3","9,6","7,7","6,3","7,8","8,026743478",Topázio
ALUNO-1488,2024,2L,"8,0",10,"3,5","7,1","7,5","7,5","6,7","6,766893582",Agata
ALUNO-1489,2024,2L,"9,0",5,"5,0","5,8","6,7","6,3","5,7","5,984228986",Quartzo
ALUNO-600,2024,2L,"8,0",10,"7,5","8,0","7,5","7,5","7,2","7,847373913",Ametista
ALUNO-663,2024,2L,"8,5",5,"6,5","7,1","6,9","5,6","6,9","6,696419462",Agata
ALUNO-1490,2024,2L,"8,5",5,"7,8","9,6","6,7","6,3","6,3","7,372576812",Ametista
ALUNO-1491,2024,2L,"9,0",10,"6,5","6,3","7,5","7,5","7,8","7,5072",Ametista
ALUNO-1066,2024,2L,"9,5",10,"7,3","8,4","7,5","6,3","7,4","7,93262236",Ametista
ALUNO-630,2024,2L,"0,0",10,"5,8","8,5","7,5","7,5","7,7","6,879985507",Agata
ALUNO-1492,2024,2L,"8,0",10,"8,0","8,8","8,8","7,5","8,5","8,479020513",Topázio
ALUNO-834,2024,2L,"8,0",10,"8,8","9,1","7,7","6,3","8,7","8,51364617",Topázio
ALUNO-784,2024,2M,"8,0",10,"8,8","9,8","9,4","5,6","9,4","8,885745455",Topázio
ALUNO-1059,2024,2M,"8,0",10,"7,5","10,0","9,1","6,3","9,2","8,67845",Topázio
ALUNO-612,2024,2M,"8,0",10,"9,8","9,5","9,7","6,3","9,4","9,134040909",Topázio
ALUNO-1060,2024,2M,"9,6",10,"3,3","6,0","7,8","6,3","6,2","6,448416667",Agata
ALUNO-761,2024,2M,"8,5",10,"7,3","8,9","8,8","6,3","8,0","8,174593939",Topázio
ALUNO-1493,2024,2M,"8,5",5,"4,0","7,8","7,2","7,5","5,9","6,378661324",Agata
ALUNO-665,2024,2M,"8,3",5,"4,8","5,1","7,5","5,6","5,4","5,69870303",Quartzo
ALUNO-1115,2024,2M,"8,0",10,"6,3","4,3","7,5","7,5","5,8","6,570068687",Agata
ALUNO-1061,2024,2M,"8,5",10,"8,5","10,0","8,4","6,3","8,7","8,76595",Topázio
ALUNO-1494,2024,2M,"0,0",10,"4,3","6,8","7,5","7,5","5,8","5,874882353",Quartzo
ALUNO-1495,2024,2M,"9,0",10,"8,3","8,3","8,8","7,5","8,2","8,48450303",Topázio
ALUNO-606,2024,2M,"8,5",10,"3,3","7,6","8,1","6,9","5,6","6,645260606",Agata
ALUNO-594,2024,2M,"6,9",10,"7,0","5,8","8,1","6,3","6,1","6,890966667",Agata
ALUNO-1496,2024,2M,"9,0",10,"4,3","5,7","7,8","7,5","6,8","6,77997381",Agata
ALUNO-1497,2024,2M,"0,0",10,"2,0","5,0","6,9","7,5","7,0","5,242378788",Quartzo
ALUNO-1498,2024,2M,"8,5",5,"7,0","7,8","8,1","7,5","6,3","7,147881818",Ametista
ALUNO-1499,2024,2N,"8,4",10,"6,5","9,3","8,1","6,9","7,1","7,9148",Ametista
ALUNO-788,2024,2N,"8,4",10,"5,8","9,5","8,4","6,3","7,8","7,922106827",Ametista
ALUNO-1500,2024,2N,"9,5",10,"3,5","8,3","8,4","6,9","7,6","7,36045",Ametista
ALUNO-777,2024,2N,"8,0",10,"4,5","8,8","8,1","7,5","7,7","7,563515408",Ametista
ALUNO-1063,2024,2N,"5,3",5,"7,8","9,8","7,8","7,5","6,1","7,27925",Ametista
ALUNO-664,2024,2N,"9,0",10,"5,8","6,8","8,1","7,5","7,7","7,501724409",Ametista
ALUNO-1501,2024,2N,"9,5",10,"5,0","10,0","8,4","7,5","7,5","8,04495",Topázio
ALUNO-764,2024,2N,"8,0",10,"6,0","7,9","8,4","7,5","8,3","7,83837029",Ametista
ALUNO-1064,2024,2N,"9,5",10,"8,5","9,7","8,8","7,5","8,8","8,980235088",Topázio
ALUNO-1065,2024,2N,"9,5",10,"9,3","8,8","9,1","6,3","8,8","8,863493478",Topázio
ALUNO-1502,2024,2N,"8,0",5,"5,3","7,6","7,8","7,5","7,4","6,886091026",Agata
ALUNO-781,2024,2N,"8,0",10,"7,3","9,8","8,4","7,5","8,5","8,496283333",Topázio
ALUNO-608,2024,2N,"9,0",10,"4,3","3,1","7,2","6,9","5,1","5,778986232",Quartzo
ALUNO-796,2024,2P,"8,5",5,"5,3","8,2","7,9","7,5","7,3","7,052457703",Ametista
ALUNO-797,2024,2P,"9,2",5,"7,3","4,8","6,7","7,5","6,7","6,597315152",Agata
ALUNO-636,2024,2P,"8,0",10,"5,3","4,9","6,9","7,5","5,6","6,380227911",Agata
ALUNO-1140,2024,2P,"6,8",10,"7,0","6,1","8,1","7,5","7,4","7,347388038",Ametista
ALUNO-1503,2024,2P,"7,5",5,"2,8","10,0","9,0","7,5","7,7","6,9917",Agata
ALUNO-814,2024,2P,"7,4",10,"7,5","9,1","7,5","7,5","7,1","7,971648485",Ametista
ALUNO-637,2024,2P,"7,5",10,"7,8","6,2","8,3","7,5","7,8","7,685321212",Ametista
ALUNO-652,2024,2P,"8,0",10,"5,5","6,9","7,9","7,5","7,7","7,36189697",Ametista
ALUNO-816,2024,2P,"7,0",10,"9,3","9,8","9,2","7,5","8,8","8,929745455",Topázio
ALUNO-1504,2024,2P,"7,5",5,"6,8","4,6","5,8","5,6","6,9","6,057060606",Agata
ALUNO-638,2024,2P,"8,5",10,"5,0","5,7","8,1","7,5","5,9","6,746487879",Agata
ALUNO-1505,2024,2P,"9,5",5,"3,8","7,5","8,8","7,5","6,9","6,719917172",Agata
ALUNO-643,2024,2P,"9,0",5,"4,5","6,9","8,1","7,5","5,8","6,402239075",Agata
ALUNO-645,2024,2P,"7,4",10,"5,3","8,4","7,7","7,5","7,6","7,502239394",Ametista
ALUNO-1068,2024,2R,"9,5",10,"9,5","9,1","8,5","7,5","8,7","9,01500303",Topázio
ALUNO-798,2024,2R,"6,8",5,"4,8","3,5","5,0","7,5","2,9","4,674365368",Quartzo
ALUNO-799,2024,2R,"7,9",10,"5,3","9,1","7,9","7,5","7,5","7,702648485",Ametista
ALUNO-1506,2024,2R,"8,0",10,"3,5","8,4","6,5","7,5","7,9","7,151855844",Ametista
ALUNO-802,2024,2R,"7,5",10,"8,8","7,0","8,3","7,5","6,7","7,831797403",Ametista
ALUNO-1507,2024,2R,"6,9",5,"5,0","4,4","4,6","7,5","3,8","5,046077056",Quartzo
ALUNO-1071,2024,2R,"8,0",5,"4,5","4,2","4,2","7,5","3,0","4,804862338",Quartzo
ALUNO-1508,2024,2R,"7,5",10,"9,3","7,2","7,5","7,5","8,2","8,180420779",Topázio
ALUNO-1509,2024,2R,"8,5",10,"7,5","6,5","6,7","7,5","7,4","7,560230303",Ametista
ALUNO-1510,2024,2R,"10,0",10,"10,0","9,8","9,6","7,5","9,0","9,464745454",Topázio
ALUNO-785,2024,2U,"9,5",10,"9,0","10,0","8,8","7,5","8,9","9,154866667",Topázio
ALUNO-1511,2024,2U,"10,0",10,"8,8","9,3","8,4","7,5","8,6","8,921707764",Topázio
ALUNO-752,2024,2U,"9,5",5,"5,8","7,5","5,9","7,5","5,6","6,57279265",Agata
ALUNO-790,2024,2U,"7,5",5,"6,8","6,8","7,2","7,5","6,9","6,808935507",Agata
ALUNO-590,2024,2U,"8,0",5,"4,0","8,5","7,5","6,3","7,7","6,712378054",Agata
ALUNO-1512,2024,2U,"9,5",10,"5,5","10,0","7,8","7,5","7,6","8,10445",Topázio
ALUNO-472,2024,2U,"7,5",5,"6,3","7,5","6,3","7,5","6,3","6,639761077",Agata
ALUNO-628,2024,2U,"9,0",5,"9,0","10,0","7,2","7,5","7,8","8,236616667",Topázio
ALUNO-1513,2024,2U,"8,5",5,"3,8","7,5","7,5","7,5","7,2","6,550917172",Agata
ALUNO-1514,2024,2U,"9,0",10,"5,5","8,0","7,2","7,5","7,3","7,520576263",Ametista
ALUNO-629,2024,2U,"10,0",10,"6,0","9,5","7,5","7,5","7,3","8,061295238",Topázio
ALUNO-832,2024,2U,"9,0",10,"8,0","8,7","7,5","7,5","7,5","8,240330435",Topázio
ALUNO-1515,2024,2U,"6,4",5,"3,5","6,7","6,9","6,3","6,7","5,832133333",Quartzo
ALUNO-833,2024,2U,"9,0",10,"8,0","9,3","8,1","7,5","7,9","8,518457764",Topázio
ALUNO-819,2024,2U,"10,0",10,"9,0","7,8","8,4","7,5","8,5","8,652552484",Topázio
ALUNO-1073,2024,3A,"9,2",10,"6,5","6,4","6,9","7,5","5,8","7,085994577",Ametista
ALUNO-494,2024,3A,"7,5",10,"6,3","7,3","7,8","8,8","8,9","7,922281328",Ametista
ALUNO-484,2024,3A,"8,3",10,"0,0","3,9","3,4","2,5","3,1","3,835477657",Quartzo
ALUNO-496,2024,3A,"10,0",10,"5,7","5,3","6,7","6,3","6,2","6,726607508",Agata
ALUNO-1516,2024,3A,"9,6",10,"4,7","5,4","8,0","9,4","7,5","7,217066033",Ametista
ALUNO-1143,2024,3A,"9,6","2,5","3,2","5,2","7,0","9,4","6,8","5,881225668",Quartzo
ALUNO-1517,2024,3A,"9,2",5,"4,7","4,3","7,5","9,4","6,7","6,240744444",Agata
ALUNO-1518,2024,3A,"7,1",5,"1,8","5,7","7,7","9,4","6,6","5,721382143",Quartzo
ALUNO-227,2024,3A,"9,6",10,"6,5","8,1","7,5","9,4","7,5","8,074015455",Topázio
ALUNO-487,2024,3A,"9,2",10,"9,7","9,4","9,1","9,4","9,2","9,417137302",Topázio
ALUNO-1076,2024,3A,"8,3",10,"6,3","7,8","7,0","8,1","6,5","7,479598365",Ametista
ALUNO-1084,2024,3A,"8,8",10,"3,7","7,7","7,0","5,6","7,5","6,907110965",Agata
ALUNO-1519,2024,3A,"9,6",10,"4,8","5,6","8,0","8,8","7,5","7,210222118",Ametista
ALUNO-490,2024,3A,"9,2",10,"6,2","5,5","7,8","8,8","7,3","7,36808429",Ametista
ALUNO-346,2024,3A,"10,0",10,"6,2","9,1","8,0","2,5","8,3","7,761749603",Ametista
ALUNO-546,2024,3B,"5,8",10,"4,7","3,8","5,2","8,1","5,5","5,70242601",Quartzo
ALUNO-1087,2024,3B,"7,9",10,"2,7","8,4","7,2","8,8","6,6","6,913936532",Agata
ALUNO-493,2024,3B,"10,0",10,"3,2","8,9","7,0","10,0","6,7","7,464325",Ametista
ALUNO-1520,2024,3B,"8,3",5,"3,8","9,1","7,7","8,8","7,3","7,002646212",Ametista
ALUNO-1072,2024,3B,"8,8",10,"8,2","5,6","8,0","8,8","7,5","7,815385675",Ametista
ALUNO-1521,2024,3B,"7,5",5,"3,2","6,2","6,1","2,5","5,5","5,065788844",Quartzo
ALUNO-536,2024,3B,"8,3",10,"5,5","9,1","7,2","8,1","7,4","7,770468182",Ametista
ALUNO-1079,2024,3B,"7,5",10,"6,3","4,5","4,2","2,5","4,2","5,42534133",Quartzo
ALUNO-331,2024,3B,"8,8",5,"3,5","7,7","6,1","8,8","5,6","6,231045707",Agata
ALUNO-1522,2024,3B,"8,8",10,"7,0","10,0","6,9","9,4","7,1","8,3261",Topázio
ALUNO-1096,2024,3B,"9,2",10,"8,5","9,9","9,1","8,8","9,1","9,189883333",Topázio
ALUNO-513,2024,3B,"10,0",10,"7,7","8,8","9,1","8,1","8,5","8,72863254",Topázio
ALUNO-531,2024,3B,"9,2",10,"6,7","9,8","8,0","4,4","7,3","7,912792647",Ametista
ALUNO-1523,2024,3B,"6,7",10,"8,2","9,3","8,9","8,8","8,8","8,67371279",Topázio
ALUNO-1524,2024,3B,"7,9",5,"4,0","2,8","7,7","7,5","6,9","5,547380556",Quartzo
ALUNO-1147,2024,3B,"8,8",5,"3,2","6,1","6,3","8,8","5,5","5,833118519",Quartzo
ALUNO-479,2024,3C,"9,2",10,"9,7","9,9","9,4","2,5","9,5","8,901966667",Topázio
ALUNO-517,2024,3C,"7,5",10,"5,0","5,3","6,0","2,5","6,1","5,880466583",Quartzo
ALUNO-325,2024,3C,"9,2",10,"7,0","9,9","8,3","7,5","7,6","8,385133333",Topázio
ALUNO-1525,2024,3C,"7,9",10,"7,0","8,3","8,5","5,6","7,6","7,778263492",Ametista
ALUNO-518,2024,3C,"8,3",10,"4,0","6,8","7,1","2,5","6,9","6,346748371",Agata
ALUNO-1146,2024,3C,"10,0",5,"2,0","5,0","6,3","6,9","5,9","5,393308605",Quartzo
ALUNO-530,2024,3C,"8,8",10,"4,5","6,5","7,1","9,4","7,5","7,214534419",Ametista
ALUNO-524,2024,3C,"7,1",10,"8,7","5,1","8,3","2,5","7,4","7,026322556",Ametista
ALUNO-578,2024,3C,"10,0",10,"9,8","10,0","9,6","2,5","9,5","9,0662",Topázio
ALUNO-526,2024,3C,"9,6",5,"7,3","9,4","7,3","8,1","7,5","7,843157895",Ametista
ALUNO-528,2024,3C,"9,2",10,"6,7","5,8","7,3","7,5","6,9","7,276330075",Ametista
ALUNO-516,2024,3C,"10,0",10,"8,8","10,0","8,5","2,5","7,6","8,384033333",Topázio
ALUNO-534,2024,3C,"9,6",10,"5,0","6,0","7,5","7,5","7,1","7,088855054",Ametista
ALUNO-1097,2024,3C,"10,0",5,"3,0","4,8","6,0","6,3","5,9","5,475324896",Quartzo
ALUNO-360,2024,3C,"8,3",5,"5,8","5,6","7,7","5,0","7,0","6,293175689",Agata
ALUNO-1526,2024,3D,"9,2",10,"3,8","10,0","8,1","8,8","8,1","7,9798",Ametista
ALUNO-1077,2024,3D,"0,0",10,"2,0","7,7","6,4","6,9","6,4","5,543865741",Quartzo
ALUNO-508,2024,3D,"7,1",10,"4,7","5,6","7,7","7,5","7,5","6,771708626",Agata
ALUNO-363,2024,3D,"9,6",10,"5,3","9,5","7,3","5,6","7,0","7,617803571",Ametista
ALUNO-340,2024,3D,"7,9",10,"5,2","6,6","6,6","7,5","5,8","6,715437329",Agata
ALUNO-1527,2024,3D,"9,2",10,"8,0","10,0","8,0","7,5","7,8","8,631675",Topázio
ALUNO-509,2024,3D,"9,2",10,"6,0","6,4","8,3","2,5","7,2","6,918152273",Agata
ALUNO-500,2024,3D,"9,6",10,"6,7","10,0","8,6","2,5","8,4","8,077708333",Topázio
ALUNO-1528,2024,3D,"9,2",10,"5,7","7,8","8,0","7,5","7,3","7,622584091",Ametista
ALUNO-1089,2024,3D,"9,2",10,"6,8","7,0","7,2","8,1","7,0","7,622153175",Ametista
ALUNO-1090,2024,3D,"9,6",10,"6,3","7,6","7,8","7,5","7,4","7,765283138",Ametista
ALUNO-503,2024,3D,"9,6",10,"7,7","9,8","7,8","7,5","7,8","8,547495614",Topázio
ALUNO-1093,2024,3D,"7,5",10,"8,7","7,7","8,9","8,1","8,9","8,507902778",Topázio
ALUNO-1094,2024,3D,"9,2",10,"7,3","9,5","8,4","2,5","8,2","8,016478571",Topázio
ALUNO-1095,2024,3D,"7,5",10,"2,3","7,8","5,5","7,5","5,1","6,108547515",Agata
ALUNO-1098,2024,3D,"8,8",10,"3,5","5,8","7,3","7,5","6,7","6,574456251",Agata
ALUNO-1106,2024,3F,"8,3",10,"0,0","5,4","7,7","7,5","7,5","5,936272086",Quartzo
ALUNO-568,2024,3F,"7,9",5,"5,2","3,3","6,6","8,1","5,5","5,545864286",Quartzo
ALUNO-558,2024,3F,"9,2",5,"3,0","3,8","6,1","8,1","4,3","5,048054503",Quartzo
ALUNO-559,2024,3F,"10,0",10,"3,2","5,7","6,3","8,1","4,7","6,158158974",Agata
ALUNO-1529,2024,3F,"6,7",5,"5,5","7,4","8,1","7,5","7,0","6,710079487",Agata
ALUNO-1111,2024,3F,"6,2",10,"5,0","4,6","6,6","7,5","5,8","6,116032816",Agata
ALUNO-1108,2024,3F,"9,2",10,"3,7","3,8","7,2","8,1","5,4","6,01721501",Agata
ALUNO-542,2024,3F,"8,8",10,"3,9","6,5","7,0","8,1","6,2","6,720564959",Agata
ALUNO-543,2024,3F,"8,8",10,"6,8","9,6","8,9","2,5","8,7","8,046787112",Topázio
ALUNO-1530,2024,3F,"0,0",10,"2,8","2,5","7,0","8,1","5,3","4,639153571",Quartzo
ALUNO-555,2024,3F,"10,0",5,"4,3","2,8","5,0","6,9","5,0","5,111470186",Quartzo
ALUNO-1531,2024,3F,"8,8",5,"5,8","8,0","7,3","7,5","7,1","7,049179013",Ametista
ALUNO-1099,2024,3G,"8,3",10,"3,8","8,1","7,8","10,0","6,6","7,332483333",Ametista
ALUNO-1154,2024,3G,"7,9",5,"8,0","9,2","7,3","7,5","6,7","7,566075",Ametista
ALUNO-1100,2024,3G,"7,5",10,"4,7","7,1","6,7","7,5","5,6","6,649708333",Agata
ALUNO-381,2024,3G,"8,3",5,"3,7","6,1","6,7","7,5","6,1","5,940775",Quartzo
ALUNO-364,2024,3G,"8,8",10,"7,5","9,5","8,0","7,5","7,2","8,269703758",Topázio
ALUNO-539,2024,3G,"10,0",10,"5,8","9,2","8,8","7,5","9,1","8,465533333",Topázio
ALUNO-573,2024,3G,"9,2",10,"5,0","9,5","7,8","8,8","6,8","7,83905",Ametista
ALUNO-1107,2024,3G,"8,8",10,"2,5","6,2","7,5","2,5","6,8","5,9731",Quartzo
ALUNO-368,2024,3G,"7,9",5,"7,0","6,2","7,7","7,5","6,7","6,782158333",Agata
ALUNO-387,2024,3G,"7,5",5,"4,3","7,2","6,3","7,5","6,0","6,1255",Agata
ALUNO-556,2024,3G,"7,1",10,"3,8","6,2","6,4","2,5","6,2","5,833377381",Quartzo
ALUNO-389,2024,3G,"9,6",10,"5,2","6,7","6,6","8,8","6,7","7,207955128",Ametista
ALUNO-390,2024,3G,"7,5",10,"4,2","6,1","6,6","8,8","6,1","6,547223684",Agata
ALUNO-376,2024,3G,"10,0",5,"2,8","8,3","6,6","2,5","6,3","5,896573589",Quartzo
ALUNO-584,2024,3G,"8,8",10,"4,3","5,6","7,3","8,8","6,4","6,752914394",Agata
ALUNO-535,2024,3H,"9,2",10,"6,0","7,2","8,0","8,1","7,5","7,659555952",Ametista
ALUNO-547,2024,3H,"8,8",10,"6,8","7,0","5,6","8,1","5,9","7,210290672",Ametista
ALUNO-557,2024,3H,"10,0",10,"9,7","8,8","10,0","7,5","9,6","9,350986466",Topázio
ALUNO-548,2024,3H,"9,2",10,"6,7","7,6","5,9","7,5","5,6","7,240168803",Ametista
ALUNO-1102,2024,3H,"8,8",10,"9,3","9,4","5,9","8,1","7,1","8,440611905",Topázio
ALUNO-1532,2024,3H,"0,0",5,"2,0","3,9","7,5","7,5","6,8","4,548544781",Quartzo
ALUNO-538,2024,3H,"8,8",5,"6,2","7,7","5,6","7,5","5,3","6,514094017",Agata
