NOME,GENERO,FASE,IDADE,ENSINO,INDE,PEDRA,IAA,IEG,IPS,IDA,IPP,IPV,IAN,ANO
ALUNO-861,M,3,8,Pública,7.724,Ametista,9.2,8.3,7.5,7.7,7.7,7.9,5.0,2021
ALUNO-862,F,1,7,Pública,7.99,Ametista,9.0,9.6,7.5,6.5,8.1,9.1,5.0,2021
ALUNO-865,M,0,7,Pública,8.396,Topázio,9.5,10.0,7.5,7.3,8.1,9.7,5.0,2021
ALUNO-866,F,1,10,Privada,8.846,Topázio,8.5,10.0,7.5,8.4,7.7,9.0,10.0,2021
ALUNO-867,M,1,16,Pública,4.088,Quartzo,0.0,2.1,8.1,1.7,6.9,6.7,5.0,2021
ALUNO-868,F,0,6,Pública,8.081,Ametista,9.0,8.3,7.5,7.0,7.8,7.9,10.0,2021
ALUNO-871,F,0,8,Pública,6.258,Ágata,8.5,6.7,7.5,2.9,7.5,7.5,5.0,2021
ALUNO-872,M,3,13,Privada,4.451,Quartzo,6.7,2.2,5.0,2.9,5.2,3.7,10.0,2021
ALUNO-873,F,1,9,Pública,5.864,Ágata,10.0,5.8,7.5,1.5,7.9,6.8,5.0,2021
ALUNO-874,F,5,16,Privada,6.192,Ágata,7.1,6.7,6.9,2.7,7.2,6.1,10.0,2021
ALUNO-875,M,0,14,Pública,8.069,Ametista,8.0,10.0,7.5,7.1,8.4,8.8,5.0,2021
ALUNO-877,F,2,7,Pública,6.379,Ágata,7.4,7.5,7.5,1.9,8.1,8.5,5.0,2021
ALUNO-878,M,0,10,Pública,7.083,Ametista,9.0,6.7,7.5,6.7,5.6,8.5,5.0,2021
ALUNO-884,F,5,8,Pública,4.511,Quartzo,7.9,3.9,0.0,2.1,7.5,6.4,5.0,2021
ALUNO-885,F,1,12,Pública,7.772,Ametista,10.0,8.3,7.5,3.9,8.1,8.8,10.0,2021
ALUNO-886,M,0,11,Pública,8.544,Topázio,9.5,10.0,7.5,7.1,7.8,8.3,10.0,2021
ALUNO-889,F,2,9,Pública,7.933,Ametista,8.5,8.3,7.5,8.3,7.5,8.8,5.0,2021
ALUNO-890,M,3,8,Pública,6.058,Ágata,10.0,5.3,7.5,2.3,7.2,5.4,10.0,2021
ALUNO-892,M,1,9,Pública,7.411,Ametista,7.0,9.6,5.6,6.9,8.3,7.6,5.0,2021
ALUNO-897,M,3,7,Pública,5.135,Quartzo,7.9,3.3,6.9,4.3,6.7,4.8,5.0,2021
ALUNO-899,M,2,8,Pública,8.092,Ametista,8.0,7.1,7.5,7.9,7.5,9.0,10.0,2021
ALUNO-900,F,3,8,Pública,5.835,Ágata,7.9,5.6,7.5,5.4,7.3,4.4,5.0,2021
ALUNO-902,M,0,13,Pública,7.273,Ametista,8.5,10.0,7.5,5.4,7.8,6.6,5.0,2021
ALUNO-903,M,1,8,Privada,9.069,Topázio,9.0,10.0,7.5,8.3,8.1,9.7,10.0,2021
ALUNO-904,F,4,7,Pública,7.144,Ametista,9.2,5.6,7.5,5.9,7.5,7.2,10.0,2021
ALUNO-905,M,0,8,Pública,6.133,Ágata,9.5,5.8,7.5,3.5,7.5,6.6,5.0,2021
ALUNO-906,F,5,11,Privada,8.632,Topázio,9.6,9.2,7.5,6.8,7.7,9.9,10.0,2021
ALUNO-907,F,2,10,Pública,5.364,Quartzo,0.0,3.8,7.5,3.1,7.3,7.6,10.0,2021
ALUNO-909,M,2,8,Pública,6.082,Ágata,9.5,5.4,7.5,3.1,7.3,7.2,5.0,2021
ALUNO-910,F,6,8,Pública,6.772,Ágata,8.8,7.8,7.5,5.0,7.5,6.7,5.0,2021
ALUNO-911,F,4,9,Pública,6.239,Ágata,6.7,6.9,5.0,5.1,7.5,7.0,5.0,2021
ALUNO-914,M,2,16,Pública,5.061,Quartzo,0.0,2.9,7.5,4.6,7.7,7.7,5.0,2021
ALUNO-916,F,4,11,Privada,8.866,Topázio,8.3,9.7,7.5,7.8,9.2,9.3,10.0,2021
ALUNO-919,F,6,8,Pública,6.517,Ágata,7.5,3.9,7.5,5.5,7.8,6.8,10.0,2021
ALUNO-922,F,2,14,Pública,7.475,Ametista,8.5,6.7,6.3,5.6,8.5,8.5,10.0,2021
ALUNO-923,F,0,8,Pública,5.91,Ágata,8.0,8.3,5.0,3.9,6.6,5.0,5.0,2021
ALUNO-926,M,2,11,Pública,7.219,Ametista,9.0,7.9,5.0,6.9,7.5,8.1,5.0,2021
ALUNO-927,M,1,8,Pública,7.247,Ametista,7.4,8.8,7.5,4.7,8.1,8.8,5.0,2021
ALUNO-930,M,5,8,Privada,8.355,Topázio,10.0,8.3,7.5,9.0,8.0,9.3,5.0,2021
ALUNO-931,M,1,7,Pública,7.757,Ametista,8.5,9.6,6.9,6.6,8.3,8.2,5.0,2021
ALUNO-932,M,3,8,Pública,7.289,Ametista,10.0,5.8,7.5,6.4,7.1,6.9,10.0,2021
ALUNO-937,F,2,10,Pública,8.581,Topázio,10.0,8.3,7.5,8.3,8.1,8.4,10.0,2021
ALUNO-938,F,3,7,Privada,6.883,Ágata,8.8,7.5,6.3,6.0,7.9,7.0,5.0,2021
ALUNO-939,M,3,6,Pública,6.469,Ágata,9.2,5.0,4.4,7.4,9.1,6.2,5.0,2021
ALUNO-940,F,1,14,Pública,6.557,Ágata,8.5,8.3,7.5,2.9,7.9,7.1,5.0,2021
ALUNO-944,M,3,7,Pública,4.625,Quartzo,9.2,4.7,5.6,1.3,7.3,3.6,5.0,2021
ALUNO-945,F,3,12,Pública,7.747,Ametista,8.8,6.4,7.5,9.0,8.3,8.6,5.0,2021
ALUNO-946,F,3,8,Pública,7.542,Ametista,7.9,6.1,7.5,7.1,7.5,8.1,10.0,2021
ALUNO-947,M,1,11,Pública,7.31,Ametista,8.5,8.8,7.5,5.1,8.1,8.1,5.0,2021
ALUNO-948,F,3,12,Pública,6.908,Ametista,8.3,6.4,7.5,6.2,7.5,7.8,5.0,2021
ALUNO-951,M,6,12,Privada,7.233,Ametista,8.3,7.2,7.5,7.0,8.0,7.6,5.0,2021
ALUNO-956,M,0,9,Pública,7.604,Ametista,9.0,7.5,7.5,5.9,7.5,7.6,10.0,2021
ALUNO-957,F,2,10,Privada,7.44,Ametista,7.5,7.5,7.5,5.3,8.1,7.9,10.0,2021
ALUNO-958,M,4,12,Privada,7.494,Ametista,7.1,8.1,6.9,7.6,8.1,8.3,5.0,2021
ALUNO-959,M,1,14,Pública,8.064,Ametista,9.0,10.0,7.5,6.1,8.1,9.4,5.0,2021
ALUNO-961,F,2,6,Privada,7.261,Ametista,9.5,7.5,6.3,4.2,7.7,7.9,10.0,2021
ALUNO-963,F,1,10,Pública,7.885,Ametista,7.0,9.6,7.5,7.3,8.1,8.8,5.0,2021
ALUNO-964,F,2,11,Pública,6.029,Ágata,0.0,5.4,7.5,6.3,8.3,8.0,5.0,2021
ALUNO-965,M,3,7,Pública,7.239,Ametista,8.8,6.1,7.5,5.0,7.5,8.2,10.0,2021
ALUNO-966,F,0,9,Pública,3.3,Quartzo,8.0,0.0,7.5,0.0,2.5,5.0,5.0,2021
ALUNO-969,F,0,8,Pública,8.596,Topázio,9.5,10.0,7.5,7.7,8.8,9.9,5.0,2021
ALUNO-972,M,0,8,Pública,8.254,Topázio,9.5,10.0,7.5,6.6,8.1,9.6,5.0,2021
ALUNO-973,F,1,7,Pública,5.933,Ágata,6.3,7.9,6.3,2.7,6.9,6.8,5.0,2021
ALUNO-977,F,1,11,Pública,6.249,Ágata,9.0,7.1,7.5,5.4,5.8,5.1,5.0,2021
ALUNO-983,F,3,16,Privada,8.296,Topázio,7.9,7.5,7.5,7.2,8.5,9.8,10.0,2021
ALUNO-984,M,1,7,Pública,4.081,Quartzo,9.5,0.4,7.5,1.1,7.2,4.3,5.0,2021
ALUNO-986,M,4,7,Pública,6.427,Ágata,8.8,6.4,1.9,6.3,8.3,7.5,5.0,2021
ALUNO-987,M,0,8,Pública,7.965,Ametista,9.0,8.3,7.5,6.1,7.2,8.6,10.0,2021
ALUNO-989,F,2,7,Pública,5.207,Quartzo,0.0,3.3,7.5,5.8,7.5,6.9,5.0,2021
ALUNO-991,F,2,14,Pública,7.107,Ametista,9.0,5.4,7.5,5.2,7.9,7.7,10.0,2021
ALUNO-993,F,5,8,Privada,6.05,Ágata,5.4,3.6,5.0,6.6,7.0,6.3,10.0,2021
ALUNO-994,M,2,10,Pública,7.604,Ametista,9.5,7.5,7.5,7.4,7.5,8.3,5.0,2021
ALUNO-995,M,1,9,Pública,5.751,Ágata,8.0,5.8,7.5,0.9,7.7,7.9,5.0,2021
ALUNO-996,F,2,7,Privada,6.892,Ametista,9.0,5.8,7.5,5.6,7.3,6.2,10.0,2021
ALUNO-997,M,2,6,Privada,8.767,Topázio,8.5,10.0,5.0,8.6,7.9,9.5,10.0,2021
ALUNO-999,F,3,11,Privada,6.858,Ágata,7.9,6.1,4.4,6.4,6.9,7.2,10.0,2021
ALUNO-1001,F,0,8,Pública,8.931,Topázio,9.5,10.0,7.5,6.9,8.4,10.0,10.0,2021
ALUNO-1002,M,3,8,Pública,7.693,Ametista,8.8,8.3,7.5,7.5,7.7,8.1,5.0,2021
ALUNO-1004,M,0,12,Pública,7.506,Ametista,10.0,10.0,6.9,6.4,7.8,6.3,5.0,2021
ALUNO-1007,F,2,7,Pública,3.752,Quartzo,0.0,1.7,7.5,0.8,7.2,6.5,5.0,2021
ALUNO-1009,M,0,7,Pública,7.4,Ametista,7.0,10.0,7.5,6.3,2.5,7.2,10.0,2021
ALUNO-1010,F,1,9,Pública,7.449,Ametista,8.0,10.0,7.5,5.2,7.5,8.1,5.0,2021
ALUNO-1013,F,2,6,Pública,7.292,Ametista,9.0,7.9,7.5,6.1,8.1,7.7,5.0,2021
ALUNO-1014,F,1,9,Pública,7.636,Ametista,9.0,8.3,7.5,6.3,8.1,8.7,5.0,2021
ALUNO-1015,F,3,9,Privada,8.475,Topázio,9.6,8.9,7.5,6.9,7.9,9.1,10.0,2021
ALUNO-1016,M,2,6,Pública,4.946,Quartzo,9.0,0.8,7.5,1.1,7.5,8.3,5.0,2021
ALUNO-1017,F,3,13,Privada,7.844,Ametista,8.8,7.2,7.5,5.8,7.9,9.2,10.0,2021
ALUNO-1022,F,1,10,Pública,7.219,Ametista,9.0,9.2,7.5,1.9,7.7,7.9,10.0,2021
ALUNO-1023,F,0,9,Pública,7.896,Ametista,9.0,10.0,7.5,5.8,7.5,9.2,5.0,2021
ALUNO-1026,M,3,7,Pública,7.008,Ametista,9.6,6.1,7.5,5.6,7.1,6.2,10.0,2021
ALUNO-1027,F,6,13,Privada,5.672,Ágata,7.5,3.9,0.0,6.8,7.1,5.4,10.0,2021
ALUNO-1028,F,2,12,Pública,6.917,Ametista,8.4,5.4,7.5,7.1,7.5,7.8,5.0,2021
ALUNO-1029,F,2,16,Pública,8.782,Topázio,9.0,7.9,7.5,8.4,9.2,9.7,10.0,2021
ALUNO-1031,M,1,8,Pública,8.863,Topázio,9.5,10.0,7.5,8.1,7.5,9.0,10.0,2021
ALUNO-1032,F,1,14,Pública,7.451,Ametista,10.0,8.3,7.5,5.1,8.5,8.3,5.0,2021
ALUNO-1034,M,2,9,Pública,7.679,Ametista,8.0,9.2,7.5,5.8,8.3,9.0,5.0,2021
ALUNO-1035,M,1,12,Pública,7.718,Ametista,9.5,7.9,6.9,6.0,8.8,9.6,5.0,2021
ALUNO-1038,F,4,7,Pública,6.619,Ágata,8.3,6.1,0.0,6.5,8.0,7.3,10.0,2021
ALUNO-1043,M,0,10,Pública,8.367,Topázio,9.5,10.0,7.5,6.8,7.5,7.8,10.0,2021
ALUNO-1044,M,0,8,Pública,8.25,Topázio,9.0,10.0,7.5,5.5,7.5,8.8,10.0,2021
ALUNO-1049,M,1,13,Pública,7.457,Ametista,7.9,8.8,7.5,6.0,8.5,8.1,5.0,2021
ALUNO-1050,F,0,14,Pública,8.788,Topázio,10.0,10.0,7.5,6.9,7.5,9.5,10.0,2021
ALUNO-1051,F,3,18,Pública,3.599,Quartzo,0.0,1.7,7.5,1.3,6.9,2.9,10.0,2021
ALUNO-1055,F,3,9,Pública,6.421,Ágata,7.5,4.7,5.0,4.7,7.7,7.6,10.0,2021
ALUNO-1057,M,3,8,Pública,7.494,Ametista,8.3,5.6,7.5,5.8,8.3,9.0,10.0,2021
ALUNO-1063,F,0,8,Pública,4.9,Quartzo,9.5,0.0,7.5,2.3,7.5,7.5,5.0,2021
ALUNO-1064,M,0,11,Pública,6.817,Ágata,10.0,10.0,0.0,6.3,5.0,7.8,5.0,2021
ALUNO-1065,M,0,9,Pública,8.0,Ametista,9.5,10.0,7.5,7.0,7.5,8.3,5.0,2021
ALUNO-1066,F,3,10,Pública,6.54,Ágata,6.7,4.7,7.5,5.8,7.3,6.5,10.0,2021
ALUNO-1067,F,1,17,Pública,8.544,Topázio,9.5,10.0,7.5,8.1,8.8,9.2,5.0,2021
ALUNO-1068,M,6,9,Pública,7.501,Ametista,9.2,8.6,7.5,6.8,8.1,7.2,5.0,2021
ALUNO-1070,M,1,16,Pública,7.758,Ametista,9.5,9.6,7.5,5.4,8.3,8.7,5.0,2021
ALUNO-1071,F,2,15,Pública,7.194,Ametista,9.5,7.1,7.5,5.7,7.3,8.6,5.0,2021
ALUNO-1072,F,3,12,Pública,7.033,Ametista,9.2,5.3,7.5,4.6,7.5,8.2,10.0,2021
ALUNO-1073,M,1,7,Pública,6.914,Ametista,8.5,8.3,7.5,5.4,7.5,6.6,5.0,2021
ALUNO-1075,F,5,9,Privada,7.859,Ametista,7.5,7.2,7.5,6.3,7.8,9.4,10.0,2021
ALUNO-1078,F,2,8,Pública,4.45,Quartzo,9.0,1.7,8.1,0.0,7.7,5.7,5.0,2021
ALUNO-1083,F,2,14,Pública,3.498,Quartzo,0.0,2.9,5.0,0.0,7.8,5.7,5.0,2021
ALUNO-1084,M,1,11,Pública,7.954,Ametista,8.0,9.6,6.9,5.6,7.9,8.2,10.0,2021
ALUNO-1085,F,4,14,Pública,6.234,Ágata,8.8,7.5,7.5,3.9,7.3,5.5,5.0,2021
ALUNO-1086,M,0,13,Pública,7.746,Ametista,7.9,10.0,7.5,6.2,7.5,8.6,5.0,2021
ALUNO-1087,F,2,13,Pública,7.329,Ametista,8.5,8.8,7.5,5.0,8.1,8.3,5.0,2021
ALUNO-1089,M,1,10,Pública,5.653,Ágata,9.0,2.9,7.5,3.6,7.5,7.2,5.0,2021
ALUNO-1090,F,1,11,Pública,7.179,Ametista,8.5,8.8,7.5,3.7,7.9,9.0,5.0,2021
ALUNO-1093,F,6,14,Privada,7.225,Ametista,7.9,7.2,7.5,5.4,8.0,6.8,10.0,2021
ALUNO-1095,F,1,17,Pública,9.294,Topázio,10.0,9.2,8.1,8.9,9.2,9.7,10.0,2021
ALUNO-1096,M,3,9,Privada,8.814,Topázio,10.0,8.9,7.5,7.5,8.3,9.7,10.0,2021
ALUNO-1098,F,0,11,Pública,8.313,Topázio,10.0,10.0,7.5,5.3,7.5,8.8,10.0,2021
ALUNO-1099,F,1,8,Pública,8.331,Topázio,10.0,9.6,6.3,5.9,8.1,8.9,10.0,2021
ALUNO-1103,F,2,11,Pública,4.0,Quartzo,0.0,2.9,5.6,3.3,6.0,5.5,5.0,2021
ALUNO-1104,M,1,11,Pública,6.889,Ametista,9.5,7.9,7.5,3.6,7.9,7.9,5.0,2021
ALUNO-1105,F,2,11,Pública,6.621,Ágata,9.5,6.3,6.3,5.5,7.3,7.3,5.0,2021
ALUNO-1107,F,2,8,Pública,8.217,Ametista,10.0,9.6,7.5,8.0,7.5,8.5,5.0,2021
ALUNO-1110,F,2,16,Pública,6.871,Ágata,9.0,5.4,7.5,5.1,6.5,7.3,10.0,2021
ALUNO-1112,F,7,16,Privada,7.242,Ametista,8.3,7.2,6.3,6.5,7.8,6.3,10.0,2021
ALUNO-1114,M,3,13,Pública,6.376,Ágata,7.5,4.4,7.5,6.5,6.9,5.0,10.0,2021
ALUNO-1115,M,1,9,Pública,3.638,Quartzo,0.0,1.7,6.9,0.4,7.1,6.7,5.0,2021
ALUNO-1117,M,0,16,Pública,7.129,Ametista,9.5,8.3,0.0,6.8,7.5,7.0,10.0,2021
ALUNO-1119,M,2,7,Pública,7.383,Ametista,10.0,5.8,7.5,5.6,7.1,8.2,10.0,2021
ALUNO-1122,F,4,13,Pública,7.906,Ametista,8.8,5.8,7.5,8.4,7.8,8.3,10.0,2021
ALUNO-1123,F,4,18,Privada,7.634,Ametista,7.5,8.6,6.3,7.5,8.3,8.5,5.0,2021
ALUNO-1124,F,4,19,Pública,7.264,Ametista,7.9,8.6,5.6,6.0,8.1,8.4,5.0,2021
ALUNO-1126,F,3,9,Pública,5.047,Quartzo,7.1,3.3,7.5,4.0,6.7,4.8,5.0,2021
ALUNO-1127,M,3,8,Privada,7.547,Ametista,9.2,7.8,6.3,5.5,7.9,7.8,10.0,2021
ALUNO-1128,F,4,10,Privada,7.961,Ametista,9.2,8.9,5.0,8.1,8.8,8.9,5.0,2021
ALUNO-1129,M,2,11,Pública,7.261,Ametista,6.8,7.9,6.9,4.6,7.7,8.1,10.0,2021
ALUNO-1130,M,2,10,Privada,9.107,Topázio,10.0,10.0,7.5,9.5,9.8,9.9,5.0,2021
ALUNO-1131,M,3,8,Pública,5.774,Ágata,7.1,5.6,7.5,4.1,6.9,6.0,5.0,2021
ALUNO-1132,M,7,8,Privada,7.584,Ametista,7.1,8.6,7.5,8.0,8.3,7.4,5.0,2021
ALUNO-1136,F,4,8,Pública,8.292,Topázio,8.8,9.2,7.5,8.2,8.8,9.1,5.0,2021
ALUNO-1139,F,3,18,Pública,6.497,Ágata,8.8,5.8,7.5,5.0,7.5,7.3,5.0,2021
ALUNO-1140,F,5,12,Pública,6.545,Ágata,7.5,6.1,7.5,5.5,7.8,7.2,5.0,2021
ALUNO-1141,F,2,8,Pública,6.969,Ametista,7.4,5.0,7.5,6.9,8.1,8.9,5.0,2021
ALUNO-1143,F,0,8,Pública,7.154,Ametista,8.5,10.0,3.8,6.3,7.5,7.1,5.0,2021
ALUNO-1146,M,3,20,Pública,7.775,Ametista,9.6,7.2,7.5,6.1,7.5,8.3,10.0,2021
ALUNO-1147,F,5,13,Pública,8.181,Ametista,9.6,8.1,7.5,8.9,8.8,8.6,5.0,2021
ALUNO-1149,M,0,19,Pública,5.825,Ágata,9.0,4.2,7.5,5.4,5.0,6.3,5.0,2021
ALUNO-1150,M,1,9,Pública,7.318,Ametista,8.0,8.8,7.5,5.8,8.3,7.6,5.0,2021
ALUNO-1151,F,3,14,Pública,5.931,Ágata,0.0,5.3,7.5,7.8,7.9,6.3,5.0,2021
ALUNO-1155,F,0,9,Pública,9.048,Topázio,9.5,10.0,7.5,7.7,8.4,9.8,10.0,2021
ALUNO-1156,M,4,16,Pública,6.73,Ágata,8.8,5.3,5.6,6.5,7.0,6.2,10.0,2021
ALUNO-1157,F,0,15,Pública,7.629,Ametista,7.5,6.7,7.5,7.1,7.5,8.2,10.0,2021
ALUNO-1159,F,5,13,Privada,8.014,Ametista,8.8,8.3,7.5,8.6,8.3,8.4,5.0,2021
ALUNO-1160,F,4,12,Pública,7.13,Ametista,7.9,5.8,7.5,5.8,8.0,7.4,10.0,2021
ALUNO-1161,F,3,8,Pública,6.458,Ágata,7.9,6.1,3.8,6.9,5.8,8.1,5.0,2021
ALUNO-1164,F,0,9,Pública,6.571,Ágata,9.0,5.0,7.5,6.2,7.5,7.2,5.0,2021
ALUNO-1165,M,3,10,Pública,7.765,Ametista,7.9,8.6,7.5,7.2,7.7,8.9,5.0,2021
ALUNO-1166,F,2,18,Pública,3.979,Quartzo,0.0,2.1,6.9,3.5,5.4,5.7,5.0,2021
ALUNO-1167,M,2,14,Pública,6.294,Ágata,10.0,6.3,7.5,1.8,6.9,6.2,10.0,2021
ALUNO-1168,F,1,8,Pública,8.104,Ametista,9.5,9.6,7.5,6.9,8.1,9.0,5.0,2021
ALUNO-1170,M,1,8,Pública,4.275,Quartzo,9.5,1.3,8.1,0.0,7.3,5.2,5.0,2021
ALUNO-1171,F,3,10,Privada,9.025,Topázio,8.8,8.9,6.3,9.2,9.2,9.9,10.0,2021
ALUNO-1174,F,6,11,Privada,6.775,Ágata,8.3,7.2,3.8,6.0,6.7,6.3,10.0,2021
ALUNO-1175,M,1,7,Pública,5.915,Ágata,8.0,6.3,7.5,2.2,8.4,6.7,5.0,2021
ALUNO-1176,M,5,13,Privada,8.003,Ametista,9.2,6.9,8.1,8.5,8.4,9.3,5.0,2021
ALUNO-1181,F,1,10,Pública,7.961,Ametista,9.0,9.6,5.6,7.6,8.1,8.7,5.0,2021
ALUNO-1182,M,0,9,Pública,7.006,Ametista,7.4,8.3,7.5,4.4,6.6,6.6,10.0,2021
ALUNO-1183,F,1,11,Pública,7.614,Ametista,8.5,9.2,7.5,6.4,7.5,8.3,5.0,2021
ALUNO-1190,F,2,8,Pública,7.554,Ametista,8.5,8.8,7.5,6.1,8.1,8.3,5.0,2021
ALUNO-1191,M,3,10,Privada,4.615,Quartzo,7.5,2.5,4.4,1.9,7.1,4.2,10.0,2021
ALUNO-1195,F,3,10,Pública,8.322,Topázio,9.2,8.6,7.5,7.4,7.9,8.3,10.0,2021
ALUNO-1196,F,7,12,Pública,7.892,Ametista,9.2,6.9,7.5,6.1,8.3,9.0,10.0,2021
ALUNO-1197,M,7,11,Privada,8.04,Ametista,8.3,8.3,7.5,7.8,7.8,7.3,10.0,2021
ALUNO-1198,F,2,13,Pública,4.814,Quartzo,9.5,3.3,5.0,2.4,6.7,5.3,5.0,2021
ALUNO-1199,M,0,10,Pública,7.025,Ametista,8.5,8.3,7.5,4.9,7.5,7.7,5.0,2021
ALUNO-1201,F,7,12,Privada,7.031,Ametista,7.1,6.1,5.6,6.5,8.1,7.1,10.0,2021
ALUNO-1204,F,1,11,Pública,8.797,Topázio,10.0,9.6,7.5,6.9,8.3,9.6,10.0,2021
ALUNO-1205,F,2,10,Pública,8.04,Ametista,8.5,9.2,7.5,5.5,7.3,8.9,10.0,2021
ALUNO-1206,M,0,10,Pública,8.871,Topázio,8.5,10.0,7.5,7.6,8.1,9.7,10.0,2021
ALUNO-1210,M,0,15,Pública,8.25,Topázio,8.0,10.0,7.5,6.8,7.5,8.0,10.0,2021
ALUNO-1211,F,0,12,Pública,6.748,Ágata,8.4,6.7,7.5,4.8,6.6,6.1,10.0,2021
ALUNO-1212,F,1,11,Pública,5.703,Ágata,9.0,4.2,6.3,3.3,7.5,7.2,5.0,2021
ALUNO-1214,F,1,10,Pública,7.496,Ametista,10.0,10.0,7.5,3.0,8.1,9.2,5.0,2021
ALUNO-1215,M,1,12,Pública,7.401,Ametista,9.5,10.0,2.5,6.3,7.5,8.4,5.0,2021
ALUNO-1217,M,3,12,Privada,8.181,Ametista,8.8,8.6,7.5,7.6,9.2,9.5,5.0,2021
ALUNO-1219,M,5,10,Privada,8.201,Ametista,7.9,7.5,7.5,7.9,8.6,8.6,10.0,2021
ALUNO-1221,M,2,9,Pública,8.618,Topázio,9.0,10.0,7.5,8.0,9.8,9.4,5.0,2021
ALUNO-1223,F,2,16,Pública,6.779,Ágata,6.8,8.3,8.1,4.7,8.1,6.8,5.0,2021
ALUNO-1226,M,2,12,Pública,6.621,Ágata,5.3,8.3,8.1,4.7,8.1,6.8,5.0,2021
ALUNO-1228,F,3,12,Pública,3.603,Quartzo,0.0,0.6,7.5,3.1,6.3,2.5,10.0,2021
ALUNO-1229,F,1,11,Pública,5.588,Ágata,9.5,5.8,4.4,0.7,8.1,7.9,5.0,2021
ALUNO-1230,M,4,9,Privada,7.714,Ametista,7.1,8.6,6.9,5.8,8.1,8.1,10.0,2021
ALUNO-1231,F,2,10,Pública,4.133,Quartzo,0.0,1.7,6.3,3.1,7.5,6.5,5.0,2021
ALUNO-1232,M,2,9,Pública,2.717,Quartzo,0.0,0.8,7.5,0.9,6.3,2.5,5.0,2021
ALUNO-1233,M,5,8,Privada,7.416,Ametista,9.6,6.7,5.0,7.8,7.7,6.5,10.0,2021
ALUNO-1234,F,0,9,Pública,7.229,Ametista,8.5,6.7,7.5,5.6,7.5,7.2,10.0,2021
ALUNO-1237,M,3,13,Pública,4.372,Quartzo,6.7,2.2,7.5,2.3,7.1,4.2,5.0,2021
ALUNO-1239,F,1,8,Pública,5.574,Ágata,8.5,5.8,7.5,2.0,7.3,5.9,5.0,2021
ALUNO-1240,M,2,11,Pública,6.917,Ametista,7.4,7.9,7.5,4.3,7.9,8.5,5.0,2021
ALUNO-1242,M,1,10,Pública,5.507,Quartzo,7.4,4.6,7.5,2.4,8.1,6.6,5.0,2021
ALUNO-1244,F,1,12,Pública,7.389,Ametista,10.0,8.8,7.5,5.8,7.5,7.4,5.0,2021
ALUNO-1248,F,3,11,Privada,6.047,Ágata,9.2,3.9,5.6,6.5,7.7,6.1,5.0,2021
ALUNO-1250,F,3,9,Pública,6.343,Ágata,6.7,5.8,6.9,5.8,7.5,7.1,5.0,2021
ALUNO-1251,M,3,12,Pública,7.789,Ametista,8.8,7.2,6.3,8.1,7.5,7.4,10.0,2021
ALUNO-1254,F,3,11,Pública,7.379,Ametista,9.2,5.8,7.5,6.8,7.5,7.2,10.0,2021
ALUNO-1256,M,5,9,Pública,6.541,Ágata,9.2,7.5,7.5,3.6,7.7,6.9,5.0,2021
ALUNO-1260,F,1,9,Pública,6.163,Ágata,9.0,5.0,7.5,3.9,7.7,7.3,5.0,2021
ALUNO-1264,M,2,12,Pública,6.254,Ágata,8.0,4.2,8.1,3.1,7.3,7.3,10.0,2021
ALUNO-1266,M,3,9,Pública,4.817,Quartzo,10.0,3.3,5.6,1.8,6.9,2.8,10.0,2021
ALUNO-1268,F,1,10,Pública,6.978,Ametista,8.0,7.5,7.5,5.0,7.5,8.4,5.0,2021
ALUNO-1275,F,1,8,Pública,8.468,Topázio,9.5,9.6,7.5,7.8,8.3,9.8,5.0,2021
ALUNO-1278,F,0,13,Pública,5.671,Ágata,8.0,4.2,7.5,4.6,6.3,6.2,5.0,2021
ALUNO-1279,F,5,11,Pública,4.729,Quartzo,8.3,1.9,0.0,3.8,7.3,5.1,10.0,2021
ALUNO-1285,F,1,11,Pública,8.407,Topázio,9.0,10.0,7.5,5.9,7.7,9.1,10.0,2021
ALUNO-1286,M,0,10,Pública,8.015,Ametista,10.0,8.3,7.5,6.5,7.8,7.6,10.0,2021
ALUNO-1287,F,0,12,Pública,7.546,Ametista,8.0,10.0,7.5,5.3,7.5,8.4,5.0,2021
ALUNO-1288,M,7,16,Privada,6.787,Ágata,8.8,7.2,5.6,5.8,6.7,5.4,10.0,2021
ALUNO-1289,M,2,9,Pública,6.86,Ágata,8.5,7.9,7.5,4.8,7.9,7.1,5.0,2021
ALUNO-1292,M,3,13,Privada,8.614,Topázio,9.6,9.7,7.5,6.7,8.8,8.7,10.0,2021
ALUNO-1296,M,1,13,Pública,6.844,Ágata,9.5,8.8,7.5,3.5,7.5,7.2,5.0,2021
ALUNO-1298,F,0,11,Pública,7.521,Ametista,10.0,8.3,7.5,6.4,7.5,7.8,5.0,2021
ALUNO-1299,M,7,11,Privada,7.936,Ametista,7.1,8.3,7.5,7.2,8.3,7.8,10.0,2021
ALUNO-1300,M,1,11,Pública,7.297,Ametista,9.0,8.8,7.5,5.3,7.9,7.8,5.0,2021
ALUNO-1301,F,3,20,Pública,7.983,Ametista,9.6,7.5,7.5,6.0,8.3,8.7,10.0,2021
ALUNO-1302,M,1,10,Pública,3.827,Quartzo,0.0,3.3,7.5,0.6,7.2,5.3,5.0,2021
ALUNO-1307,F,2,13,Pública,6.917,Ametista,7.0,6.7,7.5,4.8,7.5,7.2,10.0,2021
